Timestamp,Number,A1,A2,A3_1,A3_2,A3_3,A3,A4,A5,A6,A7,A8,A9,A10,B1,B2,B3_1,B3_2,B3_3,B3_4,B3_5,B3_6,B3_7,B3_8,B3_9,B3_10,B3_11,B3_12,B3_13,B3_average,B4_1,B4_2,B4_3,B4_4,B4_5,B4_6,B4_7,B4_8,B4_9,B5_1,PerceivedBeingInfluenced,B5_2,B5_3,B5_4,B6_1,PerceivedInfluence,BothSpheres,SphereofInfluence,B6_2,B6_3,B6_4,B6_5,C1_1,C1_2,C1_3,C1_4,C2_1,C2_2,C2_3,C2_4,C3_1,C3_2,C3_3,C3_4,C4_1,C4_2,C4_3,NeighborPlantVariety,D1,D2,D3,D4,D5,E1,E2,E3,E4,E5,E6,F1,F2,F3,F4,F5,F6,F7,F8,F9,F9_1,F10,F11,Quality Assessment
44379.59,436,1,2,0,1,0,1,"a, b, c, d",2,2,2,1,2,2,3,3,4,4,2,3,3,3,3,3,3,3,3,3,3,3.076923077,3,4,4,4,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,3,1,6,3,1,"a, c",2,3,3,1,3,1,3,3,"a, b, e",1,1,4,"b, f",3,"b, e",2,"a, b, c, g, h",4,1,1,1,0,50,4,Accountant,4,15-20000000,5,"d, e","b, c, h, i",1,a,HN,Qualified
44392.83,115,1,2,0,0,0,0,"a, b, c",2,1,1,0,1,1,3,3,3,3,3,1,1,2,3,3,3,3,2,3,2,2.461538462,3,4,4,4,4,4,4,4,4,3,1,3,3,3,3,1,1,1,3,3,4,4,2,1,6,3,0,e,0,1,3,1,4,1,3,3,"a, b, c, d, e",1,1,3,"a, b, d, e, f, g",3,"a, b, c, d, e",2,"a, b, d, e, f, g, h",3,1,1,1,1,42,4,Architect,5,15000000,5,e,"a, b, c, d, e, f, g, h, i, j",1,a,HN,Qualified
44400.79,4,1,2,0,1,0,1,"b, c, d, e",3,3,2,1,1,2,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,3,3,3,4,1,1,1,4,4,4,4,2,1,6,3,0,c,1,1,3,1,4,1,3,3,"a, b, c, d, e",1,1,5,"a, b",3,"a, b, c, d, e",3,"a, c, e, f, g, h",4,1,1,1,1,47,4,Businessman,4,10000000,4,"a, b, c, d, e","a, b, c, d, e, f, g, h, i, j",1,a,HCM,Warning
44379.86,428,1,2,0,0,0,0,"a, b, c",2,2,4,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,4,3,3,1,3,3,3,3,1,1,1,3,3,3,3,2,1,5,3,1,"a, b, c",3,1,3,1,3,1,2,3,"a, b, c, d, e",1,1,3,"a, b, f",3,"a, b, c, d",3,"a, b, d, e, g, h",3,1,1,1,0,50,4,Businessman,5,>10000000,4,"d, e","a, b, c, d, e, f, g, h, i",1,a,HN,Qualified
44370.63,491,1,2,0,0,0,0,"a, c",3,1,1,0,1,1,3,3,4,3,3,3,4,4,4,3,3,4,4,3,4,3.538461538,4,3,4,4,3,3,4,3,4,4,1,3,3,4,4,1,1,1,4,4,4,4,3,1,6,3,1,b,2,3,3,1,4,1,3,3,"a, b, c, d, e",1,1,4,"a, b, c, f, g",4,"a, b, c, d, e",2,"a, b, c, d, e, f, g, h",4,1,1,1,0,55,5,Businessman,3,38000000,7,c,"a, b, c, d, e, f, g, h, i, j",1,a,HCM,Qualified
44389.95,232,1,2,0,0,0,0,a,2,1,2,1,1,1,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2.923076923,3,3,3,3,3,3,3,2,3,3,1,3,3,3,3,1,1,1,3,3,3,3,3,1,6,3,0,e,0,1,1,0,3,1,3,4,"a, b, c, d, e",1,1,3,"b, f",4,"a, b, c, d, e",3,"a, b, e, h",4,1,1,1,1,34,3,IT,4,>100000000,7,"b, c, d","a, c",0,a,HCM,Qualified
44365.7,541,1,2,0,1,0,1,a,3,1,2,1,1,1,3,3,2,2,2,4,4,3,3,3,3,3,3,3,3,2.923076923,4,4,4,3,4,4,4,2,4,3,1,3,3,3,3,1,1,1,3,3,4,4,2,1,3,3,1,b,1,2,3,1,3,1,3,3,"a, b, c, e",1,1,3,"a, b, f",3,"a, b, c, e",3,"a, b, c, e, g, h",3,1,1,1,1,26,2,Scientist,5,20000000,6,f,"a, c, f, h, i",1,a,,Qualified
7/30/2021 14:33,551,1,2,0,0,0,0,"c, d",3,1,1,0,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,2,1,6,3,1,b,1,1,4,1,3,1,3,3,"a, b, c, e",1,1,3,"a, b, d, e, f",3,"a, b, c, e",3,"a, b, c, e, f, g, h",4,1,1,1,1,38,3,Officier,4,10000000,3,"a, b, c","a, c, h",1,a,HCM,Qualified
44395.44,100,1,2,0,0,0,0,"a, b, c",3,1,1,0,1,1,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3.230769231,3,4,3,3,3,3,3,2,3,3,1,3,3,3,3,1,1,1,3,3,3,3,2,1,6,3,0,e,0,1,4,1,3,1,2,3,"a, b, c, d",1,1,3,"d, e",2,"a, b, c, d",2,"a, e, f",4,1,1,1,1,30,2,Seller,4,12000000,4,"a, c, d","a, b, c, d, e, f, g, h, i, j",1,a,HCM,Qualified
44400.62,9,1,2,0,1,0,1,a,2,1,1,0,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,3,1,6,3,1,"a, b",2,1,3,1,3,1,2,3,"a, b, c, d, e",1,0,,,,,2,"b, h",3,1,1,1,0,32,3,Officier,4,50000000,7,a,c,0,c,HCM,Warning
44400.38,28,1,2,0,0,0,0,"a, b, c",3,1,1,0,1,1,3,3,3,3,2,2,2,3,4,3,3,3,3,3,3,2.846153846,2,4,4,4,4,4,4,4,3,3,1,3,3,3,3,1,1,1,3,3,4,4,3,1,6,3,0,b,1,1,3,1,3,1,2,4,"a, b, c, d, e, f (maintainance)",1,1,3,"a, b, d, f, g",4,"a, b, c, e",1,"b, g",4,1,1,1,1,38,3,Officier,5,30000000,7,"d, e","a, b, c, d, e, f, h, i",1,a,HCM,Qualified
44399.76,43,1,2,0,0,0,0,"a, b, c",2,1,1,0,2,1,2,3,3,3,4,2,2,3,3,3,4,4,3,4,3,3.153846154,3,4,4,4,3,4,3,2,4,3,1,3,3,3,3,1,1,1,3,3,3,3,2,1,4,3,0,b,0,2,3,1,3,1,2,3,"a, b, e",1,0,,,,,1,"a, e, f, g",2,0,1,1,1,38,3,Officier,4,20000000,6,"c, d, e","a, b, c, e, h, i",1,a,HCM,Qualified
44400.46,11,1,2,0,0,0,0,"a, b, c",3,1,1,0,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,4,1,1,1,4,3,4,4,2,1,6,3,0,e,0,3,3,1,4,1,3,4,"a, b, c, d, e",1,1,3,"a, g",2,"d, e",2,"a, b, c",4,1,1,1,0,28,2,Officier,5,17000000,5,"a, c","a, b, c, e, i",0,a,HCM,Qualified
44395.43,102,1,2,0,0,0,0,"b, c, d",2,2,1,0,1,1,3,3,4,4,1,1,1,4,4,3,3,4,4,4,4,3.153846154,4,4,4,4,4,4,4,4,4,3,1,3,3,3,4,1,1,1,4,4,4,4,2,1,5,3,1,"b, c",2,1,4,1,4,1,3,3,"a, b, c, d, e",1,1,3,"a, c, d",3,"a, b, c, d, e",1,"a, b, c, d, e, f, g, h",4,1,1,1,1,36,3,Officier,4,10000000,4,"c, d","a, b, c, d, f, g, h, i",1,a,Long An,Qualified
44392.5,122,1,2,1,1,0,1,"a, d",2,1,2,1,1,1,3,3,3,3,3,3,3,2,2,3,4,3,4,3,3,3,2,4,4,3,3,4,4,4,3,3,1,3,3,3,4,1,1,1,4,4,3,3,3,1,6,3,1,"a, c",2,1,4,1,4,1,3,3,"a, b",1,1,3,"a, b, f",3,"b, d",2,"b, h",3,1,1,1,1,25,2,Officier,4,NA,NA,"b, c, d, e","b, f, i",1,a,HN,Qualified
7/30/2021 14:31,548,1,2,0,0,0,0,"a, b, c",2,1,1,0,2,2,2,3,4,4,4,4,4,4,4,4,4,3,4,3,3,3.769230769,4,4,4,4,4,4,4,4,4,3,1,3,3,3,3,1,1,1,3,3,4,4,2,1,6,3,1,"b, d (squirrel, chicken)",3,1,4,1,4,1,4,3,"a, b, c, d",1,1,3,"a, f",3,"a, b, c",1,"a, b, c, e, f, h",4,1,1,1,0,32,3,Officier,4,12000000-14000000,3,"c, d, e","a, c, f, g, h, i",1,a,HCM,Qualified
7/30/2021 14:32,549,1,2,0,0,0,0,"a, b, c, d",3,1,1,0,1,1,2,3,4,4,4,4,4,4,4,4,4,4,3,2,2,3.615384615,4,4,4,4,4,4,4,4,4,4,1,2,3,2,4,1,1,1,4,4,4,4,3,1,6,3,0,c,0,1,4,1,4,1,3,3,"a, b, c, d, e",1,1,3,"a, b, c, d, f, g",3,"a, b, c, d, e",1,"a, b, c, d, e, f, g, h",3,1,1,1,0,26,2,Officier,5,NA,NA,"a, c, d, e","a, b, c, d, e, f, g, h, i, j",1,c,HCM,Qualified
44400.38,27,1,2,0,0,0,0,"a, b, c",1,1,2,1,2,2,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,2,1,5,3,1,"a, b, c",3,2,4,1,4,1,2,4,"a, b, e",1,1,3,"a, b, f",4,"a, b, e",3,"a, b, c, f, g, h",4,1,1,1,0,45,4,Housewife,4,NA,NA,f,"a, b, c, g, h, i",1,a,HCM,Warning
44390.77,161,1,2,1,1,1,1,a,2,1,1,0,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,3,1,6,3,1,"a, b, c",3,3,4,1,3,1,4,2,"a, b, c, d, e",1,0,,,,,1,d,1,0,1,0,1,60,5,Agriculture,2,6000000,3,e,h,1,c,Hue,Qualified
44400.38,23,1,2,0,0,0,0,"a, b, c",2,1,2,1,1,2,2,3,4,4,4,1,3,4,4,2,3,4,3,3,4,3.307692308,2,4,4,2,4,4,4,1,2,3,1,3,3,3,3,1,1,1,3,3,4,4,2,1,3,3,1,b,1,1,3,1,3,1,2,2,"a, b, c, d, e",1,1,3,"b, f",2,"a, b, c, e",2,"c, h",3,1,1,1,1,31,3,Officier,5,20000000,6,"c, d, e","a, b, c, e, f, g, h, i, j",1,a,HCM,Qualified
7/30/2021 14:32,550,1,2,0,0,0,0,"b, c",2,2,3,1,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,0,2,3,4,4,1,0,3,4,4,4,4,3,1,6,3,1,d (bird),3,3,4,1,4,1,4,4,"a, b, c, d",1,0,,,,,5,"a, b, c, f, g",4,1,1,1,1,31,3,Officier,4,10000000,3,"a, b, c, d, e","a, b, c, d, e, g",1,c,HCM,Qualified
44380.57,380,1,2,0,0,0,0,"a, b, c, d",3,1,1,0,2,2,3,3,3,3,3,3,3,3,4,4,3,4,3,3,3,3.230769231,4,4,3,3,3,3,4,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,1,0,0,2,0,e,0,1,3,1,3,1,2,3,"a, b, c, d",1,1,2,,3,"a, b, c, d, e",2,"d, f",3,1,1,1,1,27,2,Seller,5,5000000,3,"a, e","a, b, c, d, e, f, g, i, j",1,c,HCM,Qualified
44380.57,383,1,2,0,0,0,0,"a, b, c, d",1,1,1,0,2,2,3,3,4,4,4,3,2,4,4,4,4,2,3,4,3,3.461538462,4,4,4,4,4,4,4,4,4,3,1,3,4,4,4,1,1,1,4,4,4,4,3,1,6,3,1,"a, b, c",3,2,4,1,4,1,4,3,"a, b, c, e",1,0,,,,,3,"a, b, c, d, e, h",4,1,1,1,1,21,1,Student,4,<5000000,2,"d, e","a, b, c, d, h, i",1,c,HCM,Qualified
44380.55,404,1,2,0,1,0,1,"a, b, c",3,1,1,0,1,1,3,3,4,4,4,4,3,4,3,3,2,3,3,3,3,3.307692308,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,2,1,3,3,0,e,0,2,3,1,3,1,2,4,"a, b, c, d, e",1,1,2,,3,"a, b, c, d, e",2,"a, b, c, d, e, f, g, h",3,1,1,1,0,21,1,Student,4,<3000000,2,c,"a, b, c, d, e, f, g, h, i, j",1,a,HCM,Qualified
44372.59,484,1,2,0,0,0,0,"a, b, c",2,1,1,0,1,1,2,3,4,4,3,4,2,4,4,4,4,2,2,3,3,3.307692308,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,2,1,2,3,0,"b, c",2,1,4,1,3,1,4,3,"a, b, c, e",1,1,1,,3,"a, b, c, e",2,"a, b, c, g",1,0,1,1,0,21,1,Student,4,<3000000,2,a,"a, b, c, d, e, g, h",1,a,HCM,Qualified
44380.57,384,1,2,0,0,0,0,"b, c",2,2,2,1,2,1,2,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3.230769231,3,4,4,4,4,4,4,3,4,3,1,3,3,3,4,1,1,1,4,3,3,4,2,1,3,2,1,a,1,3,4,1,3,1,2,3,"a, b, c, d, e",1,0,,,,,2,"b, c, e, f, g",3,1,1,1,0,21,1,Student,4,5000000,3,"a, b, c, d, e","b, c, f, h, i",1,c,HCM,Qualified
44392.39,133,1,2,1,0,0,1,"a, c, e",2,1,1,0,2,2,2,3,4,3,3,3,3,4,4,4,4,4,4,4,4,3.692307692,3,4,4,4,4,4,4,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,3,1,6,3,1,"a, b",2,3,4,1,4,1,4,4,"a, b, c, e",1,0,,,,,2,"a, b, c, d, g, h",3,1,1,1,1,23,2,Student,4,5000000,3,"a, b, c, d, e","a, c, d, e, f, g, h, i",1,b,Thanh Hoa,Qualified
44375.77,466,1,2,0,1,0,1,"a, c",2,1,1,0,1,1,2,3,2,4,4,2,2,4,4,4,4,4,4,4,4,3.538461538,1,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,3,1,6,3,1,b,1,3,3,1,3,1,2,2,"a, b, c, d, e",1,1,2,,2,"a, b, c, d, e",2,"a, b, c, g, h",1,0,1,1,1,23,2,Student,3,4000000,2,f,"a, b, c, d, e",0,a,HCM,Qualified
44380.58,369,1,2,0,0,0,0,"b, c",3,1,1,0,1,1,2,3,4,4,4,3,2,4,4,3,4,4,4,4,3,3.615384615,4,4,4,4,4,4,4,4,3,3,1,3,4,4,4,1,1,1,4,4,4,4,3,1,6,3,0,e,0,1,4,1,4,1,3,4,"a, b, e",1,1,3,"b, d, f",3,"a, b, c, e",3,"a, b, c, e, g",4,1,1,1,0,20,1,Student,4,0,1,e,"b, c, d, g, h",1,a,HCM,Qualified
44380.57,387,1,2,0,0,0,0,a,2,1,1,0,2,2,2,3,3,3,3,3,2,3,3,3,3,4,4,4,4,3.230769231,3,4,4,3,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,2,1,6,3,0,b,0,1,3,1,3,1,2,2,"a, b, c, d",1,0,,,,,1,"a, c, f, h",2,0,1,1,1,21,1,Student,4,NA,NA,"a, b, d","b, c, d, e, f, h, i",1,b,Kon Tum,Qualified
44368.85,499,1,2,1,1,0,1,a,2,1,1,0,1,1,2,3,3,4,3,3,2,3,4,3,4,3,3,3,3,3.153846154,4,4,3,4,4,4,4,4,4,3,1,3,4,4,3,1,1,1,3,4,4,4,3,1,6,3,0,e,0,2,3,1,3,1,4,4,"a, b, e",1,1,3,"a, d, f",4,"a, b, d, e",3,"a, b, g, h",3,1,1,1,0,22,1,Student,4,NA,NA,f,"a, c, f, h, i",1,a,HN,Qualified
44367.71,536,1,2,0,0,0,0,"a, c",3,1,1,0,1,2,2,3,3,4,3,3,2,3,3,2,3,3,2,3,2,2.769230769,4,4,3,3,4,4,4,3,3,2,0,2,3,3,3,1,0,3,3,3,4,3,3,1,6,2,1,b,1,2,3,1,4,1,3,3,"a, b, c, d",1,1,3,"a, c",3,"a, c",2,"b, c",3,1,1,1,0,22,1,Student,4,NA,NA,b,"b, c, e",0,a,HN,Qualified
44380.47,416,1,2,1,1,0,1,a,2,1,1,0,1,1,1,3,4,4,4,1,4,4,4,4,4,4,4,4,4,3.769230769,4,4,4,4,4,4,4,2,4,4,1,4,4,4,4,1,1,1,4,4,4,4,3,1,6,3,1,"a, b, c",3,3,4,1,4,1,4,4,"a, b, c, d, e",1,1,5,"a, b, c, d, e, f, g",4,"a, b, c, d, e",3,"b, f, g, h",4,1,1,1,1,51,5,Unemployment,4,NA,NA,"b, c, d, e","a, b, e, f, i",1,b,HN,Qualified
44388.41,307,1,2,0,0,0,0,a,1,1,1,0,1,1,3,3,4,4,4,3,4,4,4,4,4,4,4,4,3,3.846153846,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,2,1,6,3,0,e,0,1,3,1,3,1,4,4,"a, b, c, d",1,1,3,"a, f",4,"a, b, c, d",1,"a, b, c, f, h",4,1,1,1,0,22,1,Student,4,0,1,f,"a, b, c, d, f, h, i, j",1,a,HCM,Qualified
44391.13,155,1,2,1,1,0,1,a,3,3,2,1,2,2,3,3,4,4,4,4,3,4,4,4,3,4,4,4,3,3.769230769,3,4,4,4,4,4,4,3,3,4,1,4,4,4,3,1,1,1,3,3,4,4,2,1,6,3,1,"b, c",2,3,3,1,3,1,2,4,"a, b, c, d, e",1,0,,,,,2,"a, b, c, g, h",4,1,1,1,1,31,3,Freelancer,3,2000000,2,"b, c, d, e","b, c, h, i",1,a,HCM,Qualified
44388.68,269,1,2,1,0,0,1,"b, c",3,1,1,0,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,2,1,1,3,0,"b, c",2,1,4,1,3,1,2,3,"a, b, c, e",1,1,3,"a, b, c, e",3,"a, b, c, e",2,"d, f",3,1,1,1,1,53,5,Freelancer,3,NA,NA,f,"a, b, c, j",0,a,HCM,Warning
44389.52,235,1,2,0,0,0,0,a,2,1,1,0,1,1,2,3,4,4,4,4,4,4,4,4,4,3,3,3,3,3.692307692,4,4,4,4,4,4,4,4,4,3,1,3,3,3,3,1,1,1,3,3,4,4,3,1,6,3,1,a,2,1,3,1,3,1,2,4,"a, b, c, d, e",1,1,3,"a, b, f",4,"a, b, e",1,,3,1,1,1,0,28,2,Freelancer,4,NA,NA,f,"a, b, c, h",1,a,HN,Qualified
44399.75,46,1,2,1,1,0,1,a,2,1,1,0,1,1,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,3,4,4,2,1,5,3,1,a,1,1,3,1,4,1,2,4,"a, b, c, d",1,1,3,"a, b, e, f",3,"a, b, c, d",2,"a, b, f",3,1,1,1,1,39,3,Freelancer,4,10000000,4,"c, d, e","a, b, e, i",0,a,HN,Qualified
44400.39,22,1,2,0,0,0,0,"a, b, c, d, e, f (TV, radio)",2,1,1,0,2,2,3,3,4,3,4,2,3,4,4,3,1,3,3,3,3,3.076923077,2,4,4,3,4,4,4,4,2,3,1,3,4,4,4,1,1,1,4,4,4,4,2,1,6,3,0,c,1,1,3,1,3,1,2,1,"a, b, c, d, e",1,1,2,,1,"a, b, c, d, e",1,"a, b, c, d, e, f, g, h",4,1,0,0,1,47,4,Consultant,5,8000000,3,"c, d, e","a, b, c, d, e, f, g, h, i, j",1,a,HCM,Qualified
44400.75,7,1,3,0,0,0,0,b,3,2,2,1,1,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,3,1,6,3,1,b,1,1,3,1,4,1,4,2,"a, b, c, d, e",1,1,3,d,2,"a, b, c, d, e",2,e,3,1,1,0,1,47,4,Businessman,4,30000000,7,"d, e","a, b, c, e, h",1,b,HCM,Warning
44367.75,529,0,1,0,0,0,0,"a, c",3,1,1,0,1,1,2,3,4,4,3,3,4,4,4,4,4,4,4,4,4,3.846153846,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,3,1,6,3,0,e,0,1,3,1,4,1,2,2,"b, c, d, e",1,1,3,"a, b, e, f",3,"a, b, c, d, e",1,"a, b, c, e, f, g, h",4,1,1,0,0,41,4,NA,5,8000000,3,f,"a, b, c, d, e, f, h, i",1,a,HCM,Qualified
44392.52,120,0,1,0,0,0,0,"b, c, d",2,2,1,0,2,3,4,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2.923076923,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,3,1,6,3,1,c,1,3,4,1,3,1,3,3,"b, c, d, e",1,0,,,,,2,"a, c, f, h",4,1,1,1,0,37,3,Government officer,4,5000000,3,"a, b, c, d, e","a, b, c, h",1,a,Da Nang,Qualified
44368.84,500,0,1,1,0,0,1,"a, c",3,1,1,0,1,1,3,3,4,4,3,3,4,4,4,4,4,4,4,4,4,3.846153846,4,4,3,3,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,2,1,2,3,0,e,0,1,4,1,3,1,2,4,"b, c, d, e",1,1,3,"a, b, d, f",4,"b, c, d, e",2,a,4,1,1,1,0,24,2,Government officer,4,3000000,2,f,"b, c, e, f, g, i",1,a,Quang Binh,Qualified
44392.39,131,0,1,0,0,0,0,"b, c",2,1,2,1,1,2,2,3,3,2,4,4,3,3,3,4,4,3,3,3,2,3.153846154,4,4,4,4,4,4,4,3,3,3,1,3,3,3,4,1,1,1,3,3,3,4,2,1,6,1,0,e,0,1,3,1,3,1,2,4,"b, e",1,0,,,,,3,"b, c, d, g, h",4,1,1,1,1,30,2,Government officer,4,3150000,2,"b, c","a, c, d, e, h, i",1,a,Ninh Thuận,Qualified
44400.36,31,0,1,0,1,0,1,c,3,1,2,1,1,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,2,1,4,3,0,e,0,3,3,1,4,1,2,4,b,1,1,3,a,3,b,3,a,3,1,1,1,1,33,3,CEO,5,80000000,7,"c, d, e",c,0,a,HCM,Warning
44401.43,1,0,1,0,0,0,0,"a, c",3,1,1,0,2,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,2,1,3,3,0,"a, b, c",1,1,4,1,3,1,2,4,"b, c, e",1,1,3,"a, e",3,"c, e",3,"a, b, c, e",3,1,1,1,1,35,3,Government officer,4,10000000,4,c,"b, e",0,a,HCM,Warning
44391.41,149,0,1,0,0,0,0,"b, c",2,2,1,0,2,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,3,1,1,1,3,3,3,3,3,1,6,3,1,d (bird),0,2,1,0,3,1,3,4,"b, c, d, e",1,1,3,"a, b, d, e, f, g",4,"b, c, d, e",2,"b, c, g, h",3,1,1,1,1,25,2,Government officer,4,NA,NA,d,"a, b, c, d, e, f, g, h, i, j",1,a,HCM,Warning
44389.52,236,0,1,0,0,0,0,a,3,1,1,0,3,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,2,1,6,3,1,b,1,3,3,1,3,1,3,4,b,1,1,3,"a, b, d, e, f, g",3,"a, b, e",3,"a, b, c, e, f, g",4,1,1,1,0,37,3,Worker,2,7000000,3,"a, d, e","a, b, c, f, g, h",1,a,Binh Duong,Qualified
44391.4,150,0,1,0,0,0,0,"b, c, d",2,1,1,0,2,3,4,3,3,4,3,2,2,3,3,2,3,3,2,3,3,2.769230769,3,4,4,4,4,4,4,3,3,3,1,2,3,3,3,1,1,1,3,3,4,4,3,1,6,3,1,c,1,3,4,1,4,1,4,4,"b, c, d, e",1,1,3,"a, f",4,"b, c, d, e",3,"a, b, c, g",4,1,1,1,1,34,3,Government officer,4,12000000,4,"c, d, e","b, c, d, f, g, h, i, j",1,a,HCM,Qualified
44388.56,282,0,1,0,0,0,0,a,2,1,1,0,3,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,1,4,4,4,4,1,1,1,4,4,4,4,3,1,6,3,1,"a, b, c",3,3,2,0,3,1,4,3,b,1,1,3,"a, f",3,"b, c",4,"a, b, d, f, g, h",4,1,1,1,0,37,3,Teacher,4,10000000,4,"a, b, c, d, e","a, b, c, d, f, g, h, j",1,a,HCM,Warning
44388.93,253,0,1,0,0,0,0,a,3,1,1,0,2,2,3,3,4,2,2,4,3,1,3,3,3,3,3,3,3,2.846153846,3,3,3,3,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,3,1,6,3,1,"a, b, c",3,2,4,1,3,1,4,3,"b, d, e",1,1,3,"a, b, c, d, e, f",3,"a, b, c, e",2,"a, b, c, d, e, f, g, h",4,1,1,1,0,32,3,Teacher,4,20000000,6,"c, d, e","a, b, c, g, h, i",1,a,Thanh Hoa,Qualified
44382.44,331,0,1,0,1,0,1,a,3,1,1,0,1,1,1,3,2,2,4,4,3,3,3,3,3,4,3,3,3,3.076923077,2,4,4,3,4,4,4,4,3,3,1,3,3,3,3,1,1,1,3,3,3,3,2,1,6,3,1,c,1,2,4,1,3,1,3,4,"b, c, e",1,1,3,"a, b, f, g",4,"b, c, d, e",3,"a, b, c, f, g, h",3,1,1,1,0,47,4,Teacher,4,10000000,4,f,"a, b, c, e, f, h, i",1,a,HN ,Qualified
44390.83,158,0,1,0,0,0,0,"a, b, c",3,1,1,0,1,1,3,3,4,3,3,3,3,3,3,3,1,3,3,3,3,2.923076923,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,2,1,2,3,0,c,0,1,3,1,3,1,3,3,"b, c, e",1,1,3,"a, b",3,"c, e",3,"c, h",3,1,1,1,0,38,3,Teacher,5,NA,NA,"c, d","a, b, c, e, f, g, h, i",1,a,HCM ,Qualified
44380.55,405,0,1,0,0,0,0,"b, c",3,1,2,1,1,1,3,3,4,3,3,2,3,3,3,4,3,2,3,3,3,3,3,3,3,4,4,3,4,3,3,4,1,3,3,3,3,1,1,1,3,3,4,4,2,1,4,3,1,a,1,2,3,1,4,1,3,2,b,1,1,3,"a, b, g",3,c,1,"c, g, h",3,1,1,1,0,62,6,Retiree,5,NA,NA,c,"c, j",0,a,HCM,Qualified
44388.25,317,1,1,0,0,0,0,"b, c, d",2,2,1,0,1,1,2,1,3,4,4,3,4,4,4,3,3,3,3,3,3,3.384615385,4,4,4,3,3,3,4,4,3,4,1,3,4,3,4,1,1,1,3,3,3,4,2,1,3,2,0,e,0,1,3,1,2,0,4,3,"b, c, d",1,1,4,"c, d, e",3,"b, c, d",2,"b, c, d, e",3,1,1,1,1,27,2,Student,5,30000000,7,d,"a, b, c",0,a,HCM,Qualified
